student_id,gender,age,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,ratio_presence_note,participation_projets_ponderee,moyenne_filiere,gender_encoded,scholarship_encoded,lab_access_encoded,supervisor_assigned_encoded,filiere_Electrique,filiere_Energetique,filiere_GenieCivil,filiere_Informatique,filiere_Mecanique,filiere_Telecom
ENSPD004426,Male,23.0,1,0.8911353032659409,7.0,0.9320712694877507,0.47700000000000004,1.0,1.0,3.3,19.1,No,No,Low,1.0,Yes,Salle 30,248.0,0.786111111111111,0.2328688370827848,0.186,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD004285,Male,21.0,1,0.9999999999999999,0.0,0.9688195991091315,0.34500000000000003,0.8170000000000001,1.0,1.8,14.3,No,No,Middle,3.0,Yes,Salle 24,96.0,0.6777777777777778,0.30562983793699083,0.2,1.0,1,0,1,0,False,False,False,False,False,False
ENSPD003722,Female,23.0,2,0.6687402799377916,21.0,0.7026726057906458,1.0,0.493,2.0,1.4,1.4,No,No,Low,3.0,Yes,Salle 29,185.0,0.6652777777777776,0.21381479570191927,0.3148,0.900740336465212,0,0,1,0,True,False,False,False,False,False
ENSPD001409,Female,23.0,3,0.5972006220839813,26.0,0.5935412026726058,0.488,0.866,0.0,0.7,10.6,No,No,Middle,1.0,Yes,Salle 18,263.0,0.5208333333333334,0.2508882866103518,0.0,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD002450,Male,22.0,4,0.7869362363919129,14.0,0.9242761692650334,0.693,0.635,2.0,0.6,9.4,Yes,No,Middle,3.0,No,Salle 19,121.0,0.7250000000000001,0.22607992342478964,0.3452,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD000275,Male,26.0,1,0.47278382581648504,34.0,0.8285077951002227,0.324,0.89,3.0,2.8,11.5,Yes,No,Middle,0.0,Yes,Salle 15,149.0,0.65,0.16087215527390566,0.39659999999999995,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001003,Female,25.0,3,0.5847589424572316,27.0,0.42873051224944325,0.716,0.563,1.0,0.9,7.2,No,No,Low,1.0,Yes,Salle 3,263.0,0.4541666666666666,0.2803580438979071,0.1466,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD001421,Male,22.0,3,0.2566096423017107,48.0,0.6302895322939867,0.5529999999999999,0.41100000000000003,1.0,8.0,35.1,No,No,Middle,0.0,Yes,Salle 28,185.0,0.4208333333333333,0.17110057574096657,0.1044,0.6476742668343078,1,0,1,0,False,False,True,False,False,False
ENSPD001296,Male,24.0,3,0.6811819595645411,20.0,0.534521158129176,0.8420000000000001,0.336,2.0,2.2,15.8,Yes,Yes,Low,1.0,Yes,Salle 24,263.0,0.3833333333333333,0.3629567427474103,0.318,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD000639,Male,22.0,3,0.984447900466563,1.0,0.7884187082405345,0.7440000000000001,0.551,1.0,0.8,6.2,Yes,No,Low,1.0,Yes,Salle 10,104.0,0.6833333333333333,0.2986343824422969,0.198,0.0,1,0,1,1,False,True,False,False,False,False
ENSPD000849,Male,21.0,2,0.6049766718506998,25.0,0.46993318485523383,0.8290000000000001,0.6970000000000001,5.0,1.0,16.2,Yes,No,Middle,0.0,Yes,Salle 24,231.0,0.6666666666666667,0.19455985229490028,0.746,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD000968,Male,20.0,3,0.7200622083981337,18.0,0.7472160356347438,0.615,0.773,0.0,3.7,22.2,No,Yes,Middle,1.0,Yes,Salle 30,263.0,0.6319444444444444,0.24204450205475428,0.0,0.5818364233587374,1,1,1,0,False,False,False,True,False,False
ENSPD000459,Male,23.0,2,0.5381026438569206,30.0,0.6113585746102449,0.684,0.655,0.0,4.5,24.7,Yes,Yes,Low,2.0,Yes,Salle 6,231.0,0.45972222222222214,0.2599754645009533,0.0,0.9860656366780134,1,1,1,1,False,False,False,False,True,False
ENSPD000232,Male,20.0,5,0.7293934681181958,17.0,0.7761692650334077,0.669,0.633,0.0,2.5,15.9,Yes,Yes,Middle,1.0,Yes,Salle 5,80.0,0.5847222222222221,0.2652705971787309,0.0,0.900740336465212,1,1,1,1,True,False,False,False,False,False
ENSPD002107,Female,19.0,2,0.9657853810264384,2.0,0.6247216035634744,0.337,0.515,2.0,1.2,8.6,Yes,No,Middle,1.0,Yes,Salle 9,231.0,0.35277777777777775,0.5086201562554538,0.3912,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD003507,Female,24.0,5,0.7231726283048211,5.0,0.6959910913140313,0.664,0.459,0.0,2.5,11.5,Yes,No,Low,1.0,Yes,Salle 13,80.0,0.4569444444444445,0.33048907195662547,0.0,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD002929,Female,23.0,4,0.9999999999999999,0.0,0.5846325167037862,0.631,0.5479999999999999,3.0,3.2,21.0,Yes,Yes,Middle,1.0,Yes,Salle 12,230.0,0.49444444444444435,0.4071455099589999,0.6,0.5818364233587374,0,1,1,1,False,False,False,True,False,False
ENSPD002311,Male,27.0,4,0.8724727838258165,8.0,0.5701559020044543,0.49100000000000005,0.658,1.0,3.7,16.0,Yes,No,Middle,0.0,No,Salle 16,230.0,0.47638888888888886,0.37323268833232726,0.18359999999999999,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD003844,Male,22.0,2,0.8335925349922239,11.0,0.6113585746102449,0.909,1.0,3.0,5.1,24.5,No,No,Middle,1.0,Yes,Salle 3,298.0,0.9624999999999999,0.16774849475584594,0.5357999999999999,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD001249,Female,21.0,5,0.8926905132192845,7.0,0.45991091314031185,0.615,0.308,0.0,1.6,10.6,Yes,No,High,0.0,No,Salle 21,40.0,0.3416666666666667,0.48757185702361583,0.0,0.0,0,0,0,1,False,True,False,False,False,False
ENSPD004760,Other,21.0,4,0.41990668740279935,37.0,0.5679287305122495,0.584,0.624,1.0,1.4,7.5,Yes,No,Middle,1.0,No,Salle 13,178.0,0.4819444444444444,0.2060038682563403,0.1254,0.9860656366780134,2,0,0,1,False,False,False,False,True,False
ENSPD001565,Female,20.0,2,0.505443234836703,32.0,0.8719376391982183,0.452,0.9400000000000001,0.0,1.8,9.0,No,No,Middle,1.0,Yes,Salle 26,231.0,0.7472222222222222,0.14180197542731918,0.0,0.9860656366780134,0,0,1,0,False,False,False,False,True,False
ENSPD001023,Female,21.0,2,0.6438569206842922,23.0,0.4855233853006682,0.836,0.381,2.0,0.6,8.3,No,Yes,High,1.0,Yes,Salle 7,177.0,0.4111111111111111,0.3288567714285142,0.3084,0.6476742668343078,0,1,1,0,False,False,True,False,False,False
ENSPD002158,Male,21.0,3,0.7138413685847588,18.0,0.5913140311804008,0.44,0.542,0.0,2.3,16.4,Yes,No,Middle,0.0,Yes,Salle 28,154.0,0.41527777777777775,0.35376295327553264,0.0,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD003190,Female,22.0,2,0.7807153965785382,14.0,0.7216035634743876,0.568,0.74,1.0,0.4,11.5,Yes,No,Low,3.0,Yes,Salle 27,119.0,0.6277777777777779,0.26231323604574897,0.1718,1.0,0,0,1,1,False,False,False,False,False,False
ENSPD002609,Female,22.0,2,0.46345256609642294,34.0,0.4955456570155903,0.45,0.7190000000000001,0.0,0.2,7.8,Yes,No,Middle,0.0,Yes,Salle 3,231.0,0.43333333333333335,0.24544648821712864,0.0,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD003157,Female,20.0,2,0.6702954898911352,21.0,0.5835189309576838,0.556,0.304,1.0,2.3,16.9,No,No,Middle,0.0,Yes,Salle 6,231.0,0.2763888888888889,0.4486990274189928,0.1576,0.9860656366780134,0,0,1,0,False,False,False,False,True,False
ENSPD000189,Male,22.0,4,0.6345256609642301,24.0,0.556792873051225,0.588,0.795,3.0,0.1,11.5,Yes,Yes,Middle,2.0,No,Salle 8,230.0,0.5847222222222221,0.23485574523851607,0.459,0.5818364233587374,1,1,0,1,False,False,False,True,False,False
ENSPD002066,Female,19.0,1,0.9999999999999999,0.0,0.9042316258351895,0.621,0.5970000000000001,1.0,0.6,6.3,Yes,No,Middle,1.0,No,Salle 22,248.0,0.6513888888888888,0.3178864963786302,0.2,0.5818364233587374,0,0,0,1,False,False,False,True,False,False
ENSPD001372,Male,22.0,2,0.6143079315707621,25.0,0.5011135857461025,0.78,0.7759999999999999,2.0,2.4,17.1,Yes,No,High,1.0,Yes,Salle 27,161.0,0.6013888888888889,0.22160787200644558,0.3008,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD000104,Male,21.0,3,0.5458786936236392,29.0,0.49888641425389757,0.958,0.68,1.0,1.0,10.3,Yes,No,Middle,1.0,Yes,Salle 18,212.0,0.6333333333333333,0.1884768671595156,0.1416,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD002972,Male,24.0,4,0.8724727838258165,8.0,0.7360801781737194,0.539,1.0,0.0,2.0,11.1,Yes,No,Low,0.0,Yes,Salle 4,230.0,0.734722222222222,0.24618343683160307,0.0,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD004012,Male,19.0,2,0.6687402799377916,21.0,0.6113585746102449,0.756,0.614,3.0,5.1,20.7,Yes,No,High,0.0,Yes,Salle 5,185.0,0.6444444444444444,0.2215818465265134,0.47220000000000006,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD000174,Male,21.0,2,0.6329704510108866,24.0,0.4587973273942093,0.5710000000000001,1.0,1.0,1.4,15.7,No,No,Middle,1.0,Yes,Salle 29,177.0,0.6458333333333334,0.21030968912131268,0.15280000000000002,0.6476742668343078,1,0,1,0,False,False,True,False,False,False
ENSPD001403,Male,21.0,4,0.7293934681181958,17.0,0.6113585746102449,0.6559999999999999,0.838,0.0,4.4,22.3,Yes,No,Low,1.0,Yes,Salle 23,157.0,0.6875,0.2233494490903666,0.0,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD001963,Female,20.0,4,0.6065318818040436,25.0,0.6703786191536749,0.551,0.997,1.0,0.0,9.2,Yes,No,Middle,0.0,Yes,Salle 10,157.0,0.7180555555555557,0.17814269384777018,0.1494,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD003124,Male,20.0,2,0.4774494556765164,34.0,0.6525612472160356,0.713,0.788,1.0,2.5,14.4,Yes,No,Low,1.0,Yes,Salle 16,177.0,0.575,0.18808420740781098,0.1328,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD004997,Male,23.0,4,0.6065318818040436,25.0,0.5467706013363028,0.899,0.914,1.0,1.2,12.5,No,No,Low,1.0,Yes,Salle 5,178.0,0.8208333333333333,0.14894559653774006,0.1494,0.9860656366780134,1,0,1,0,False,False,False,False,True,False
ENSPD000463,Female,22.0,3,0.8335925349922239,11.0,0.2761692650334076,0.7759999999999999,0.544,2.0,1.4,9.1,Yes,No,Middle,1.0,Yes,Salle 23,188.0,0.3763888888888889,0.4314564177528263,0.3572,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD004870,Female,23.0,2,0.7060653188180402,19.0,0.48440979955456576,0.42200000000000004,0.563,2.0,1.4,9.1,No,No,Middle,3.0,Yes,Salle 12,298.0,0.4111111111111111,0.35352256576148966,0.32439999999999997,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD003988,Male,19.0,4,0.19595645412130624,52.0,0.1002227171492205,0.19399999999999998,0.41700000000000004,1.0,0.2,7.8,Yes,No,Middle,1.0,No,Salle 6,230.0,0.04444444444444445,0.4491024059838328,0.09659999999999999,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD001492,Male,21.0,2,0.7153965785381026,18.0,0.5701559020044543,0.639,0.855,1.0,0.7,7.3,Yes,No,Middle,0.0,Yes,Salle 25,298.0,0.6833333333333333,0.2208349199743513,0.16340000000000002,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD004922,Female,19.0,2,0.7869362363919129,14.0,0.8040089086859689,0.6759999999999999,0.401,3.0,3.1,11.5,No,No,Middle,0.0,Yes,Salle 19,298.0,0.4194444444444444,0.3796087229665186,0.5177999999999999,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD001313,Male,20.0,2,0.9704510108864696,2.0,0.8173719376391981,0.187,0.459,0.0,3.9,21.4,No,No,High,0.0,Yes,Salle 26,119.0,0.3833333333333333,0.4821682738394629,0.0,1.0,1,0,1,0,False,False,False,False,False,False
ENSPD003865,Male,23.0,1,0.7356143079315708,17.0,0.5868596881959911,0.8150000000000001,0.397,1.0,0.3,14.8,Yes,No,Middle,2.0,No,Salle 1,149.0,0.44027777777777777,0.3456611897949149,0.166,0.6476742668343078,1,0,0,1,False,False,True,False,False,False
ENSPD000379,Female,22.0,4,0.9999999999999999,0.0,0.6146993318485524,0.58,0.63,1.0,1.6,17.1,Yes,No,Low,1.0,Yes,Salle 20,230.0,0.5583333333333333,0.36697010853913403,0.2,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD003760,Female,20.0,3,0.5505443234836701,29.0,0.6959910913140313,0.626,0.387,2.0,0.4,11.0,No,No,Middle,1.0,Yes,Salle 28,185.0,0.46944444444444444,0.2595523860190273,0.2844,0.6476742668343078,0,0,1,0,False,False,True,False,False,False
ENSPD003042,Female,21.0,3,0.7729393468118196,15.0,0.5868596881959911,0.61,0.6609999999999999,0.0,0.1,8.1,Yes,No,High,1.0,Yes,Salle 7,154.0,0.5222222222222221,0.31074689698591473,0.0,0.7508690441401171,0,0,1,1,False,False,False,False,False,True
ENSPD002926,Female,20.0,1,0.6982892690513217,19.0,0.3151447661469933,0.41200000000000003,0.439,0.0,1.0,12.0,Yes,No,Low,2.0,Yes,Salle 26,96.0,0.24305555555555558,0.49820074608117904,0.0,1.0,0,0,1,1,False,False,False,False,False,False
ENSPD002799,Other,19.0,1,0.9999999999999999,0.0,0.4788418708240535,0.636,0.578,0.0,2.5,19.0,Yes,No,Middle,1.0,Yes,Salle 12,143.0,0.44861111111111107,0.4400695103363934,0.0,0.900740336465212,2,0,1,1,True,False,False,False,False,False
ENSPD000686,Male,21.0,2,0.9999999999999999,0.0,0.48106904231625836,0.376,0.88,2.0,0.0,0.6,No,No,Middle,0.0,Yes,Salle 26,161.0,0.4916666666666667,0.40903534555561016,0.4,0.7508690441401171,1,0,1,0,False,False,False,False,False,True
ENSPD002666,Male,22.0,1,0.6594090202177293,22.0,0.5801781737193764,0.922,0.7070000000000001,2.0,2.7,11.6,Yes,No,Middle,1.0,Yes,Salle 13,186.0,0.6416666666666667,0.2198279350221398,0.3124,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD002462,Female,23.0,4,0.49144634525660946,33.0,0.7271714922048997,0.835,0.374,1.0,1.4,9.3,Yes,Yes,Middle,1.0,Yes,Salle 30,178.0,0.5125,0.2180176881183313,0.1346,0.9860656366780134,0,1,1,1,False,False,False,False,True,False
ENSPD002660,Female,22.0,4,0.6905132192846034,20.0,0.7616926503340756,0.738,0.635,2.0,1.7,14.3,Yes,No,Middle,1.0,No,Salle 17,121.0,0.6402777777777777,0.22975315045364839,0.32039999999999996,0.7508690441401171,0,0,0,1,False,False,False,False,False,True
ENSPD004949,Female,21.0,3,0.8164852255054432,12.0,0.8006681514476615,0.378,0.682,0.0,1.4,18.7,Yes,No,High,2.0,No,Salle 28,212.0,0.6152777777777778,0.2788592238629991,0.0,0.9860656366780134,0,0,0,1,False,False,False,False,True,False
ENSPD002054,Female,22.0,5,0.7698289269051323,15.0,0.28619153674832964,0.706,0.662,2.0,0.2,11.5,Yes,No,Low,1.0,Yes,Salle 8,80.0,0.5111111111111111,0.3157592451453308,0.3408,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD002837,Other,24.0,1,0.42146189735614303,37.0,0.6815144766146994,0.91,0.529,0.0,0.3,3.5,No,No,High,1.0,Yes,Salle 7,121.0,0.6402777777777777,0.1484734816531116,0.0,0.7508690441401171,2,0,1,0,False,False,False,False,False,True
ENSPD004818,Female,25.0,1,0.7853810264385693,14.0,0.690423162583519,0.818,0.715,3.0,3.9,26.0,No,Yes,Low,0.0,Yes,Salle 21,248.0,0.7541666666666667,0.21556202589172915,0.5172000000000001,0.5818364233587374,0,1,1,0,False,False,False,True,False,False
ENSPD000329,Male,22.0,1,0.8055987558320373,12.0,0.6180400890868597,0.264,0.659,1.0,1.2,17.0,Yes,No,Low,0.0,Yes,Salle 18,186.0,0.41527777777777775,0.389939451669273,0.17500000000000002,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD001993,Female,25.0,5,0.9082426127527216,6.0,0.6091314031180401,0.838,0.635,1.0,1.4,0.0,Yes,No,Middle,1.0,Yes,Salle 15,70.0,0.5875,0.32117744187361874,0.1882,0.6476742668343078,0,0,1,1,False,False,True,False,False,False
ENSPD002645,Male,25.0,1,0.7091757387247278,19.0,0.6737193763919822,0.327,0.47600000000000003,1.0,0.3,2.9,No,No,Middle,1.0,Yes,Salle 26,83.0,0.30694444444444435,0.43775786858217436,0.1626,0.0,1,0,1,0,False,True,False,False,False,False
ENSPD004801,Male,22.0,3,0.7776049766718508,14.0,0.27728285077951004,0.616,0.599,1.0,4.6,11.5,Yes,No,Middle,2.0,Yes,Salle 5,212.0,0.2972222222222223,0.4790498683872907,0.1714,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD001979,Female,25.0,3,0.5241057542768274,31.0,0.388641425389755,0.8,0.713,2.0,3.4,21.4,Yes,Yes,Middle,0.0,Yes,Salle 16,185.0,0.5083333333333333,0.23128046481590844,0.2776,0.6476742668343078,0,1,1,1,False,False,True,False,False,False
ENSPD003728,Male,22.0,5,0.6920684292379472,20.0,0.5456570155902005,0.9359999999999999,0.506,0.0,0.9,9.2,Yes,No,Low,3.0,Yes,Salle 25,70.0,0.5708333333333333,0.2595230786177679,0.0,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD002057,Male,23.0,3,0.7231726283048211,15.0,0.46325167037861914,0.569,0.536,0.0,0.2,1.1,Yes,Yes,Middle,2.0,Yes,Salle 16,188.0,0.35138888888888886,0.4052457100655914,0.0,0.900740336465212,1,1,1,1,True,False,False,False,False,False
ENSPD004495,Female,22.0,3,0.926905132192846,5.0,0.6403118040089087,0.535,0.654,0.0,0.3,6.4,No,No,Low,1.0,No,Salle 22,130.0,0.5111111111111111,0.3705666413988248,0.0,1.0,0,0,0,0,False,False,False,False,False,False
ENSPD004589,Female,20.0,3,0.9362363919129083,4.0,0.5612472160356348,0.8250000000000001,0.668,1.0,0.1,12.0,No,No,Low,2.0,Yes,Salle 26,104.0,0.6583333333333332,0.29568898539408317,0.19180000000000003,0.0,0,0,1,0,False,True,False,False,False,False
ENSPD004789,Male,21.0,5,0.7091757387247278,19.0,0.9008908685968819,0.943,0.521,3.0,0.8,7.3,No,No,Middle,2.0,No,Salle 12,67.0,0.7041666666666668,0.2116149967265085,0.48779999999999996,0.9860656366780134,1,0,0,0,False,False,False,False,True,False
ENSPD000781,Female,22.0,3,0.9999999999999999,0.0,0.8452115812917594,0.466,0.271,2.0,1.4,6.7,No,No,Middle,0.0,Yes,Salle 28,104.0,0.32361111111111107,0.553613858436186,0.4,0.0,0,0,1,0,False,True,False,False,False,False
ENSPD004281,Male,23.0,5,0.5365474339035771,30.0,0.4933184855233853,0.898,0.866,0.0,2.3,11.6,No,No,Middle,2.0,Yes,Salle 24,80.0,0.6777777777777778,0.17087237475857017,0.0,0.900740336465212,1,0,1,0,True,False,False,False,False,False
ENSPD003579,Female,24.0,1,0.5303265940902021,30.0,0.5089086859688196,0.6940000000000001,0.9,1.0,10.2,47.3,Yes,No,High,2.0,Yes,Salle 25,248.0,0.7138888888888888,0.15806269456685015,0.1396,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD004868,Male,24.0,5,0.8553654743390359,9.0,0.5356347438752784,0.6920000000000001,0.8440000000000001,2.0,2.4,13.0,Yes,Yes,Middle,2.0,No,Salle 19,80.0,0.7,0.25465833006031646,0.3628,0.900740336465212,1,1,0,1,True,False,False,False,False,False
ENSPD002090,Male,21.0,5,0.44945567651632967,35.0,0.42538975501113585,0.682,0.517,1.0,0.7,10.1,No,No,Low,0.0,Yes,Salle 4,109.0,0.3486111111111111,0.28888975072208845,0.12919999999999998,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD001475,Male,21.0,2,0.6376360808709175,23.0,0.38975501113585753,0.49100000000000005,0.47100000000000003,1.0,0.7,11.1,No,No,Middle,1.0,No,Salle 8,161.0,0.3472222222222222,0.37152807452138426,0.1534,0.7508690441401171,1,0,0,0,False,False,False,False,False,True
ENSPD001271,Female,22.0,2,0.7465007776049767,16.0,0.6035634743875279,0.92,0.652,3.0,0.5,17.3,Yes,No,Middle,0.0,Yes,Salle 30,231.0,0.6930555555555555,0.22622464782390658,0.5022000000000001,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD003908,Male,21.0,5,0.9564541213063763,3.0,0.522271714922049,1.0,0.674,4.0,1.4,12.0,No,No,Middle,3.0,Yes,Salle 17,60.0,0.6958333333333333,0.2851725957187854,0.7776000000000001,0.7508690441401171,1,0,1,0,False,False,False,False,False,True
ENSPD001236,Male,18.0,1,0.7729393468118196,15.0,0.38975501113585753,0.616,0.358,2.0,6.0,29.7,Yes,No,High,1.0,No,Salle 2,143.0,0.2777777777777778,0.4970637584711055,0.3416,0.900740336465212,1,0,0,1,True,False,False,False,False,False
ENSPD003215,Male,24.0,3,0.44167962674961103,36.0,0.692650334075724,0.804,0.635,1.0,0.5,14.8,Yes,No,High,0.0,No,Salle 27,188.0,0.46805555555555556,0.22021132179105127,0.12819999999999998,0.900740336465212,1,0,0,1,True,False,False,False,False,False
ENSPD001812,Female,19.0,3,0.6469673405909798,23.0,0.4510022271714923,0.612,0.483,0.0,2.4,13.8,Yes,No,Middle,1.0,No,Salle 14,185.0,0.4375,0.3135330933599463,0.0,0.6476742668343078,0,0,0,1,False,False,True,False,False,False
ENSPD002907,Female,27.0,1,0.5863141524105754,27.0,0.7616926503340756,0.93,0.337,1.0,1.8,14.3,Yes,No,Middle,0.0,Yes,Salle 19,248.0,0.5208333333333334,0.24713355934091927,0.1468,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD003260,Female,22.0,3,0.41835147744945567,37.0,0.5868596881959911,0.629,0.766,2.0,0.0,6.6,Yes,No,Middle,0.0,Yes,Salle 26,263.0,0.5125,0.19255569285009624,0.2504,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD000945,Male,20.0,2,0.7838258164852253,14.0,0.579064587973274,0.514,0.52,0.0,0.1,6.7,Yes,Yes,Low,0.0,Yes,Salle 4,298.0,0.375,0.41185323307732513,0.0,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD004323,Female,18.0,1,0.9206842923794712,5.0,0.732739420935412,0.38,0.542,1.0,2.6,11.5,No,No,Low,2.0,Yes,Salle 3,186.0,0.37916666666666665,0.4652720406803502,0.18980000000000002,0.9860656366780134,0,0,1,0,False,False,False,False,True,False
ENSPD004316,Male,22.0,2,0.8678071539657853,8.0,0.8095768374164811,0.7690000000000001,0.61,1.0,0.2,5.0,No,No,Middle,2.0,Yes,Salle 26,298.0,0.7180555555555557,0.25117189086982683,0.183,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD002323,Female,21.0,4,0.7262830482115087,18.0,0.645879732739421,0.504,0.635,2.0,7.5,37.4,Yes,No,Low,0.0,No,Salle 14,157.0,0.4736111111111111,0.32163460798387045,0.3296,0.900740336465212,0,0,0,1,True,False,False,False,False,False
ENSPD002542,Female,21.0,1,0.5987558320373251,26.0,0.6113585746102449,0.47700000000000004,0.635,1.0,1.5,11.5,Yes,Yes,Middle,1.0,Yes,Salle 30,121.0,0.5888888888888888,0.22169594075600327,0.1484,0.7508690441401171,0,1,1,1,False,False,False,False,False,True
ENSPD000298,Male,22.0,5,0.37636080870917565,40.0,0.4198218262806236,0.679,0.454,0.0,2.7,14.2,Yes,No,Middle,1.0,No,Salle 14,109.0,0.37222222222222223,0.2434785867874066,0.0,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD002991,Male,22.0,1,0.8087091757387247,12.0,0.6414253897550111,0.304,0.488,1.0,1.5,8.5,Yes,No,Middle,1.0,Yes,Salle 24,143.0,0.3902777777777777,0.41003391691767954,0.1754,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD000357,Male,20.0,1,0.8569206842923794,9.0,0.8530066815144766,0.269,0.41700000000000004,1.0,0.1,9.0,Yes,No,Low,0.0,Yes,Salle 3,149.0,0.37222222222222223,0.44469226850400345,0.1816,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD004381,Male,26.0,2,0.8133748055987559,12.0,0.6369710467706015,0.8320000000000001,0.418,2.0,2.8,11.4,Yes,Yes,Low,1.0,Yes,Salle 14,177.0,0.4986111111111111,0.33822540081508046,0.352,0.6476742668343078,1,1,1,1,False,False,True,False,False,False
