student_id,gender,age,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,passed,ratio_presence_note,participation_projets_ponderee,moyenne_filiere,gender_encoded,scholarship_encoded,lab_access_encoded,supervisor_assigned_encoded,filiere_Electrique,filiere_Energetique,filiere_GenieCivil,filiere_Informatique,filiere_Mecanique,filiere_Telecom
ENSPD000095,Female,23.0,5,0.7231726283048211,16.0,0.7650334075723831,0.645,0.932,0.0,2.5,8.9,Yes,No,Low,1.0,Yes,Salle 12,60.0,0.8263888888888888,1.0,0.1770436015693874,0.0,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD000096,Male,22.0,3,0.9999999999999999,0.0,0.7015590200445435,0.465,0.53,4.0,3.5,22.7,Yes,No,Middle,0.0,Yes,Salle 16,212.0,0.5083333333333333,1.0,0.3978859475559403,0.8,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD000097,Male,22.0,4,0.3623639191290824,41.0,0.6759465478841872,0.531,1.0,1.0,3.3,22.9,No,No,Middle,1.0,Yes,Salle 28,93.0,0.7194444444444443,1.0,0.10955320837280816,0.11800000000000001,61.93600823045268,1,0,1,0,False,False,False,False,False,False
ENSPD000098,Male,21.0,2,0.7231726283048211,18.0,0.7739420935412027,0.616,0.518,1.0,1.3,6.3,Yes,No,Middle,2.0,Yes,Salle 28,177.0,0.5208333333333334,1.0,0.29433584501378673,0.16440000000000002,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD000099,Male,22.0,3,0.6609642301710731,22.0,0.6971046770601336,0.8079999999999999,0.6859999999999999,1.0,0.9,0.0,Yes,No,Middle,1.0,Yes,Salle 28,188.0,0.623611111111111,1.0,0.22730054051597495,0.1564,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD000100,Male,24.0,2,0.8973561430793159,7.0,0.7538975501113586,0.787,0.6859999999999999,1.0,2.9,24.6,No,No,Middle,1.0,No,Salle 24,231.0,0.6986111111111111,1.0,0.26716462156913867,0.18680000000000002,61.916933638443936,1,0,0,0,False,False,False,False,True,False
ENSPD000101,Male,19.0,2,0.7869362363919129,14.0,0.6369710467706015,0.61,0.62,1.0,0.9,6.9,Yes,No,Middle,0.0,Yes,Salle 6,71.0,0.6222222222222222,1.0,0.266633695394182,0.1726,60.567119565217396,1,0,1,1,False,True,False,False,False,False
ENSPD000102,Female,23.0,4,0.8304821150855365,11.0,0.5679287305122495,0.848,0.231,2.0,0.2,1.9,No,No,Middle,0.0,No,Salle 3,173.0,0.2847222222222222,0.0,0.5172664434813783,0.3564,61.453713527851455,0,0,0,0,False,False,True,False,False,False
ENSPD000103,Male,24.0,3,0.7838258164852253,14.0,0.5189309576837416,0.258,0.516,2.0,3.9,20.2,Yes,No,Middle,2.0,No,Salle 23,154.0,0.3291666666666666,0.0,0.4511457158822503,0.3444,61.59497568881685,1,0,0,1,False,False,False,False,False,True
ENSPD000104,Male,21.0,3,0.5458786936236392,29.0,0.49888641425389757,0.958,0.68,1.0,1.0,10.3,Yes,No,Middle,1.0,Yes,Salle 18,212.0,0.6333333333333333,1.0,0.1884768671595156,0.1416,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD000105,Female,23.0,2,0.9455676516329704,4.0,0.3418708240534521,0.745,0.621,2.0,0.3,3.7,Yes,No,Middle,1.0,Yes,Salle 2,298.0,0.5805555555555555,1.0,0.3367972770177985,0.386,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD000106,Male,28.0,3,0.7231726283048211,8.0,0.6113585746102449,0.639,0.767,2.0,2.1,13.9,No,No,Middle,0.0,Yes,Salle 26,188.0,0.5638888888888889,1.0,0.2729122119454618,0.32880000000000004,61.800132802124836,1,0,1,0,True,False,False,False,False,False
ENSPD000107,Male,22.0,2,0.8911353032659409,7.0,0.45322939866369716,0.46,0.7909999999999999,4.0,1.4,22.1,No,No,Middle,1.0,No,Salle 18,298.0,0.5861111111111111,1.0,0.31641640260276216,0.744,61.36358885017421,1,0,0,0,False,False,False,True,False,False
ENSPD000108,Female,23.0,3,0.9564541213063763,3.0,0.5256124721603563,0.541,0.5920000000000001,2.0,3.9,17.8,Yes,No,Middle,1.0,Yes,Salle 29,185.0,0.4708333333333333,1.0,0.40766528815343916,0.38880000000000003,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD000109,Male,21.0,2,0.7978227060653188,13.0,0.8708240534521159,0.73,0.44799999999999995,0.0,1.6,11.5,No,No,Middle,1.0,Yes,Salle 3,298.0,0.5166666666666666,1.0,0.3224003884258304,0.0,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD000110,Male,22.0,4,0.9968895800933125,0.0,0.5835189309576838,0.7340000000000001,0.9500000000000001,0.0,0.2,11.5,Yes,No,Low,1.0,Yes,Salle 7,157.0,0.8097222222222222,1.0,0.25211969596278183,0.0,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD000111,Male,23.0,4,0.7900466562986003,14.0,0.6503340757238307,0.74,0.369,1.0,2.4,16.9,Yes,Yes,Middle,1.0,Yes,Salle 2,70.0,0.4930555555555556,1.0,0.33320901164874517,0.17300000000000001,60.567119565217396,1,1,1,1,False,True,False,False,False,False
ENSPD000112,Male,22.0,2,0.6796267496111975,21.0,0.655902004454343,0.489,0.521,0.0,1.9,9.5,Yes,Yes,Middle,1.0,Yes,Salle 29,177.0,0.39861111111111114,1.0,0.3515300527047365,0.0,61.453713527851455,1,1,1,1,False,False,True,False,False,False
ENSPD000113,Female,20.0,2,0.7185069984447902,18.0,0.8752783964365256,0.45299999999999996,0.47000000000000003,2.0,0.5,8.6,No,No,Middle,0.0,No,Salle 22,161.0,0.45972222222222214,1.0,0.327059416059279,0.3276,61.59497568881685,0,0,0,0,False,False,False,False,False,True
ENSPD000114,Female,22.0,3,0.7153965785381026,18.0,0.5144766146993318,0.655,0.789,0.0,4.6,19.9,Yes,No,Middle,1.0,No,Salle 27,185.0,0.5277777777777778,1.0,0.2880735845483624,0.0,61.453713527851455,0,0,0,1,False,False,True,False,False,False
ENSPD000115,Female,25.0,3,0.6236391912908242,24.0,0.5734966592427617,0.7590000000000001,0.903,0.0,0.2,5.6,No,No,Middle,3.0,Yes,Salle 13,185.0,0.7555555555555555,1.0,0.17145977988216463,0.0,61.453713527851455,0,0,1,0,False,False,True,False,False,False
ENSPD000116,Female,23.0,3,0.9999999999999999,0.0,0.5924276169265034,0.621,0.605,0.0,0.9,11.0,No,No,Middle,0.0,Yes,Salle 8,104.0,0.5499999999999999,1.0,0.37187660319936156,0.0,60.567119565217396,0,0,1,0,False,True,False,False,False,False
ENSPD000117,Female,24.0,3,0.7760497667185068,14.0,0.799554565701559,0.887,0.6859999999999999,2.0,1.4,7.7,No,No,Middle,1.0,Yes,Salle 28,154.0,0.7666666666666668,1.0,0.20891307617445168,0.3424,61.59497568881685,0,0,1,0,False,False,False,False,False,True
ENSPD000118,Male,22.0,2,0.7371695178849144,17.0,0.8351893095768375,0.626,0.726,0.0,4.9,23.0,Yes,Yes,High,0.0,Yes,Salle 24,119.0,0.7124999999999999,1.0,0.21659680193308387,0.0,61.93600823045268,1,1,1,1,False,False,False,False,False,False
ENSPD000119,Female,23.0,2,0.7931570762052876,13.0,0.6893095768374164,0.62,0.635,1.0,0.1,8.7,No,No,Low,2.0,Yes,Salle 20,231.0,0.7402777777777778,1.0,0.22242389053280828,0.1734,61.916933638443936,0,0,1,0,False,False,False,False,True,False
ENSPD000120,Male,23.0,2,0.9999999999999999,0.0,0.8162583518930958,0.741,0.28500000000000003,0.0,1.1,9.4,Yes,No,Middle,1.0,Yes,Salle 5,177.0,0.4722222222222222,1.0,0.42263423240638653,0.0,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD000121,Female,20.0,1,0.5085536547433903,32.0,0.6403118040089087,0.8390000000000001,0.789,1.0,4.0,18.9,No,Yes,Middle,1.0,Yes,Salle 2,186.0,0.7388888888888889,1.0,0.14491905281032083,0.1368,61.916933638443936,0,1,1,0,False,False,False,False,True,False
ENSPD000122,Female,23.0,3,0.56298600311042,28.0,0.5812917594654788,0.37700000000000006,0.715,1.0,0.6,14.1,No,No,Middle,1.0,Yes,Salle 27,185.0,0.4625,1.0,0.2677565480654963,0.1438,61.453713527851455,0,0,1,0,False,False,True,False,False,False
ENSPD000123,Male,20.0,1,0.46189735614307936,35.0,0.8073496659242763,0.419,0.5660000000000001,1.0,0.2,1.3,No,No,Low,1.0,Yes,Salle 17,149.0,0.5319444444444444,1.0,0.1996591548030581,0.13080000000000003,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD000124,Male,21.0,5,0.6765163297045101,21.0,0.6915367483296213,0.564,0.705,1.0,0.3,7.8,Yes,No,High,1.0,Yes,Salle 16,60.0,0.5513888888888888,1.0,0.263385569947746,0.1584,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD000125,Male,22.0,4,0.7651632970451011,15.0,0.48775055679287305,1.0,0.788,0.0,1.0,14.7,Yes,No,Middle,0.0,Yes,Salle 21,121.0,0.7111111111111112,1.0,0.22496207911483204,0.0,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD000126,Male,23.0,4,0.6329704510108866,24.0,0.77728285077951,0.573,0.757,1.0,1.1,2.6,No,No,Middle,1.0,Yes,Salle 15,173.0,0.6652777777777776,1.0,0.20328239693323477,0.15280000000000002,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD000127,Female,20.0,4,0.6189735614307931,24.0,0.5757238307349666,0.598,1.0,3.0,2.5,21.5,No,No,Middle,5.0,Yes,Salle 13,230.0,0.7736111111111112,1.0,0.16498166135535827,0.453,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD000128,Female,24.0,2,0.7465007776049767,16.0,0.5545657015590201,0.731,0.665,1.0,0.5,13.8,Yes,No,Middle,2.0,Yes,Salle 16,161.0,0.6180555555555556,1.0,0.25596062180209167,0.16740000000000002,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD000129,Male,23.0,4,0.6267496111975116,24.0,0.7594654788418709,0.7959999999999999,0.645,1.0,2.4,12.7,Yes,No,Middle,1.0,No,Salle 29,230.0,0.7458333333333333,1.0,0.17520156151947755,0.152,61.36358885017421,1,0,0,1,False,False,False,True,False,False
ENSPD000130,Male,21.0,1,0.7776049766718508,14.0,0.5957683741648108,0.6509999999999999,0.604,1.0,13.8,61.4,Yes,No,High,0.0,Yes,Salle 10,143.0,0.5694444444444444,1.0,0.2880487277107264,0.1714,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD000131,Male,19.0,1,0.9284603421461898,5.0,0.6748329621380846,0.8300000000000001,0.751,0.0,1.4,18.1,Yes,No,Low,1.0,Yes,Salle 29,248.0,0.7097222222222221,1.0,0.27147396506710786,0.0,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD000132,Male,22.0,4,0.8460342146189735,10.0,0.7204899777282852,0.405,0.634,1.0,2.0,9.7,Yes,Yes,Middle,1.0,Yes,Salle 25,178.0,0.4833333333333333,1.0,0.35920846521585625,0.1802,61.916933638443936,1,1,1,1,False,False,False,False,True,False
ENSPD000133,Male,21.0,1,0.884914463452566,7.0,0.4799554565701559,0.48200000000000004,0.643,1.0,5.6,22.9,Yes,Yes,Middle,0.0,Yes,Salle 4,83.0,0.45138888888888895,1.0,0.3947071408916223,0.1852,60.567119565217396,1,1,1,1,False,True,False,False,False,False
ENSPD000134,Male,22.0,5,0.7231726283048211,5.0,0.6748329621380846,0.8290000000000001,0.644,2.0,9.4,49.4,No,Yes,Middle,2.0,No,Salle 12,109.0,0.6611111111111111,1.0,0.23143735362276727,0.32880000000000004,61.36358885017421,1,1,0,0,False,False,False,True,False,False
ENSPD000135,Female,21.0,3,0.7729393468118196,15.0,0.8351893095768375,0.622,0.613,1.0,1.7,10.9,No,No,Middle,3.0,Yes,Salle 15,185.0,0.6208333333333333,1.0,0.26292664614337324,0.1708,61.453713527851455,0,0,1,0,False,False,True,False,False,False
ENSPD000136,Male,18.0,4,0.6905132192846034,20.0,0.4510022271714923,0.39299999999999996,0.518,0.0,0.6,1.9,Yes,No,Middle,1.0,Yes,Salle 11,178.0,0.34305555555555556,0.0,0.39788365160751604,0.0,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD000137,Male,21.0,2,0.5754276827371695,27.0,0.6848552338530067,0.38200000000000006,0.7240000000000001,2.0,4.9,28.8,No,No,High,2.0,Yes,Salle 11,161.0,0.5222222222222221,1.0,0.2427374584164312,0.2908,61.59497568881685,1,0,1,0,False,False,False,False,False,True
ENSPD000138,Female,21.0,3,0.6469673405909798,23.0,0.4721603563474388,0.474,0.583,0.0,3.7,22.5,No,No,Middle,1.0,Yes,Salle 28,154.0,0.4819444444444444,1.0,0.28810390216225024,0.0,61.59497568881685,0,0,1,0,False,False,False,False,False,True
ENSPD000139,Male,23.0,1,0.6220839813374807,24.0,0.7806236080178174,0.62,0.763,1.0,0.2,7.3,Yes,No,Middle,3.0,Yes,Salle 17,186.0,0.7180555555555557,1.0,0.18248966986098783,0.1514,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD000140,Female,21.0,4,0.8569206842923794,9.0,0.779510022271715,0.7040000000000001,0.662,1.0,5.5,24.4,No,No,Middle,2.0,Yes,Salle 1,230.0,0.6916666666666667,1.0,0.2584021610724755,0.1816,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD000141,Female,25.0,1,0.7853810264385693,14.0,0.5512249443207128,0.561,0.563,1.0,0.9,7.0,No,No,Middle,1.0,Yes,Salle 26,143.0,0.47638888888888886,1.0,0.3415232005876353,0.1724,61.800132802124836,0,0,1,0,True,False,False,False,False,False
ENSPD000142,Male,18.0,3,0.8506998444790047,10.0,0.9788418708240534,0.6890000000000001,0.953,1.0,0.8,16.5,Yes,Yes,Middle,0.0,Yes,Salle 12,212.0,0.8555555555555554,1.0,0.2005132220427954,0.18080000000000002,61.916933638443936,1,1,1,1,False,False,False,False,True,False
ENSPD000143,Male,25.0,2,0.5038880248833592,32.0,0.7951002227171492,0.541,0.62,1.0,1.4,9.7,Yes,No,Low,3.0,Yes,Salle 20,185.0,0.523611111111111,1.0,0.21750529995158838,0.1362,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD000144,Male,22.0,1,0.9875583203732504,1.0,0.7282850779510022,0.84,0.635,0.0,0.8,6.1,Yes,No,Middle,1.0,Yes,Salle 27,248.0,0.7333333333333334,1.0,0.27840226459069617,0.0,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD000145,Male,24.0,3,0.6407465007776051,23.0,0.7193763919821826,1.0,0.5,3.0,1.5,14.0,Yes,No,Low,2.0,Yes,Salle 18,263.0,0.5958333333333332,1.0,0.23220959875656275,0.46140000000000003,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD000146,Male,22.0,1,0.514774494556765,31.0,0.7750556792873051,0.549,0.23500000000000001,1.0,1.7,15.2,No,No,Middle,1.0,Yes,Salle 20,143.0,0.2972222222222223,0.0,0.35567665744114985,0.1376,61.800132802124836,1,0,1,0,True,False,False,False,False,False
ENSPD000147,Female,24.0,4,0.6376360808709175,23.0,0.4443207126948775,0.706,0.527,1.0,1.1,16.7,Yes,No,Low,1.0,Yes,Salle 3,230.0,0.5569444444444444,1.0,0.2479360279829921,0.1534,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD000148,Male,21.0,2,0.9999999999999999,0.0,0.6425389755011137,0.6920000000000001,0.21300000000000002,0.0,1.1,9.7,No,Yes,Middle,2.0,No,Salle 27,161.0,0.41666666666666674,1.0,0.4654320173501093,0.0,61.59497568881685,1,1,0,0,False,False,False,False,False,True
ENSPD000149,Male,20.0,2,0.6469673405909798,23.0,0.6737193763919822,0.645,0.593,0.0,1.4,18.7,No,No,High,1.0,Yes,Salle 14,298.0,0.5527777777777778,1.0,0.2529155011737524,0.0,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD000150,Male,25.0,3,0.6594090202177293,22.0,0.5434298440979956,0.738,0.934,2.0,0.0,7.1,No,No,Low,0.0,Yes,Salle 3,263.0,0.7666666666666668,1.0,0.17776621660838507,0.3124,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD000151,Female,22.0,2,0.6842923794712287,20.0,0.688195991091314,0.706,0.459,1.0,5.9,25.7,Yes,No,Middle,1.0,No,Salle 3,71.0,0.5291666666666666,1.0,0.27674174147674935,0.15940000000000001,60.567119565217396,0,0,0,1,False,True,False,False,False,False
ENSPD000152,Male,22.0,2,0.6920684292379472,20.0,0.8162583518930958,0.535,0.219,3.0,2.5,9.5,No,No,Low,1.0,Yes,Salle 17,177.0,0.29861111111111116,0.0,0.4375890356939337,0.48120000000000007,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD000153,Male,24.0,4,0.5738724727838257,27.0,0.5400890868596883,0.8570000000000001,0.9400000000000001,1.0,2.5,17.5,No,No,Middle,2.0,Yes,Salle 7,157.0,0.6680555555555555,1.0,0.18494848309056253,0.1452,61.800132802124836,1,0,1,0,True,False,False,False,False,False
ENSPD000154,Male,20.0,1,0.7465007776049767,16.0,0.601336302895323,0.6559999999999999,0.545,1.0,1.1,12.2,Yes,No,Low,0.0,Yes,Salle 5,248.0,0.43333333333333335,1.0,0.35437498938556,0.16740000000000002,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD000155,Other,23.0,1,0.9206842923794712,5.0,0.47327394209354123,0.551,0.637,2.0,6.8,22.5,No,No,Low,3.0,Yes,Salle 7,143.0,0.44444444444444453,1.0,0.41317625775216393,0.37960000000000005,61.800132802124836,2,0,1,0,True,False,False,False,False,False
ENSPD000156,Male,21.0,2,0.7791601866251944,14.0,0.31180400890868604,1.0,0.798,1.0,0.0,7.1,No,No,Middle,1.0,Yes,Salle 3,119.0,0.6333333333333333,1.0,0.2594627318839021,0.1716,61.93600823045268,1,0,1,0,False,False,False,False,False,False
ENSPD000157,Female,22.0,2,0.5132192846034215,31.0,0.7405345211581292,0.599,0.745,4.0,0.2,5.5,Yes,No,Middle,0.0,Yes,Salle 26,231.0,0.6208333333333333,1.0,0.18284817881239587,0.5496000000000001,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD000158,Female,22.0,3,0.6562986003110421,22.0,0.6057906458797326,0.6659999999999999,0.79,0.0,3.3,19.9,No,No,Middle,2.0,Yes,Salle 30,154.0,0.6527777777777778,1.0,0.21472478491060373,0.0,61.59497568881685,0,0,1,0,False,False,False,False,False,True
ENSPD000159,Male,19.0,2,0.6174183514774495,25.0,0.6180400890868597,0.652,0.8200000000000001,0.0,2.7,13.9,Yes,No,Middle,1.0,Yes,Salle 26,185.0,0.5944444444444444,1.0,0.22538377829108056,0.0,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD000160,Female,20.0,4,0.7293934681181958,17.0,0.44543429844098004,0.5970000000000001,0.29100000000000004,1.0,0.6,13.2,Yes,No,Middle,0.0,No,Salle 17,178.0,0.3569444444444444,0.0,0.40339512903261887,0.16519999999999999,61.916933638443936,0,0,0,1,False,False,False,False,True,False
ENSPD000161,Male,25.0,1,0.968895800933126,2.0,0.579064587973274,0.701,0.35700000000000004,3.0,1.8,16.3,Yes,No,Low,1.0,Yes,Salle 21,143.0,0.37916666666666665,1.0,0.4852586603912228,0.588,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD000162,Female,24.0,2,0.6920684292379472,20.0,0.7928730512249444,0.46799999999999997,0.8740000000000001,1.0,1.4,5.4,No,Yes,Middle,0.0,Yes,Salle 16,185.0,0.6833333333333333,1.0,0.2140893018412924,0.16040000000000001,61.800132802124836,0,1,1,0,True,False,False,False,False,False
ENSPD000163,Female,22.0,2,0.7029548989113531,19.0,0.6102449888641426,0.7270000000000001,0.484,1.0,1.5,7.1,Yes,No,Middle,0.0,Yes,Salle 25,298.0,0.47777777777777775,1.0,0.3107171423968561,0.16180000000000003,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD000164,Male,22.0,3,0.9999999999999999,0.0,0.6146993318485524,0.303,0.505,2.0,1.8,12.4,Yes,No,High,0.0,Yes,Salle 18,185.0,0.3833333333333333,1.0,0.4943457958327371,0.4,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD000165,Male,21.0,5,0.8833592534992224,8.0,0.6447661469933185,0.386,0.387,1.0,10.1,11.5,Yes,No,Middle,1.0,Yes,Salle 25,67.0,0.3458333333333333,0.0,0.4795552763716613,0.185,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD000166,Female,25.0,3,0.8273716951788491,11.0,0.40423162583518935,0.9490000000000001,0.559,0.0,8.7,44.1,No,No,Low,1.0,Yes,Salle 10,185.0,0.5916666666666666,1.0,0.29331442786291084,0.0,61.453713527851455,0,0,1,0,False,False,True,False,False,False
ENSPD000167,Male,22.0,5,0.9999999999999999,0.0,0.7149220489977729,0.394,0.5700000000000001,1.0,8.0,33.0,Yes,No,High,1.0,Yes,Salle 23,48.0,0.49583333333333335,1.0,0.4062054049839776,0.2,61.93600823045268,1,0,1,1,False,False,False,False,False,False
ENSPD000168,Male,22.0,2,0.8118195956454123,12.0,0.40089086859688206,0.267,0.45299999999999996,0.0,1.6,15.7,No,No,Low,0.0,Yes,Salle 29,177.0,0.20277777777777772,0.0,0.6105459586167445,0.0,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD000169,Male,24.0,1,0.3499222395023328,42.0,0.45322939866369716,0.39799999999999996,0.429,1.0,0.8,0.0,No,Yes,Middle,1.0,No,Salle 7,83.0,0.2666666666666666,0.0,0.3003398346716304,0.1164,60.567119565217396,1,1,0,0,False,True,False,False,False,False
ENSPD000170,Female,20.0,1,0.8755832037325039,8.0,0.43541202672605794,0.9329999999999999,0.7040000000000001,1.0,1.6,9.8,Yes,Yes,Low,2.0,No,Salle 4,186.0,0.6305555555555554,1.0,0.2900728851444516,0.184,61.916933638443936,0,1,0,1,False,False,False,False,True,False
ENSPD000171,Female,25.0,2,0.4230171073094867,37.0,0.5812917594654788,0.297,0.478,3.0,1.9,11.5,Yes,No,Middle,0.0,No,Salle 28,177.0,0.23749999999999993,0.0,0.3616001245118672,0.37739999999999996,61.453713527851455,0,0,0,1,False,False,True,False,False,False
ENSPD000172,Male,19.0,2,0.8040435458786938,13.0,0.5512249443207128,0.44799999999999995,0.635,1.0,0.7,7.6,Yes,Yes,Middle,0.0,No,Salle 3,119.0,0.4111111111111111,1.0,0.39237119183592617,0.1748,61.93600823045268,1,1,0,1,False,False,False,False,False,False
ENSPD000173,Male,25.0,1,0.39968895800933124,39.0,0.6102449888641426,0.358,0.203,1.0,1.4,11.5,Yes,No,Middle,1.0,Yes,Salle 14,149.0,0.13888888888888895,0.0,0.45556607830392004,0.1228,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD000174,Male,21.0,2,0.6329704510108866,24.0,0.4587973273942093,0.5710000000000001,1.0,1.0,1.4,15.7,No,No,Middle,1.0,Yes,Salle 29,177.0,0.6458333333333334,1.0,0.21030968912131268,0.15280000000000002,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD000175,Female,22.0,2,0.6516329704510108,22.0,0.7783964365256124,0.542,0.828,1.0,4.7,25.9,Yes,No,High,0.0,Yes,Salle 6,298.0,0.7055555555555555,1.0,0.19485152920146723,0.1552,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD000176,Male,18.0,1,0.5769828926905131,27.0,0.7494432071269488,0.533,0.541,1.0,0.5,6.6,No,No,Low,1.0,No,Salle 1,186.0,0.5194444444444445,1.0,0.24455959721207135,0.1456,61.916933638443936,1,0,0,0,False,False,False,False,True,False
ENSPD000177,Female,21.0,2,0.6547433903576981,22.0,0.5812917594654788,0.9540000000000001,0.46,1.0,1.4,19.9,No,No,Low,1.0,Yes,Salle 3,231.0,0.623611111111111,1.0,0.2253881264246421,0.1556,61.916933638443936,0,0,1,0,False,False,False,False,True,False
ENSPD000178,Male,20.0,4,0.9129082426127527,6.0,0.5300668151447662,0.40399999999999997,0.642,1.0,1.2,10.3,Yes,Yes,Low,0.0,Yes,Salle 9,70.0,0.461111111111111,1.0,0.3983802057667124,0.18880000000000002,60.567119565217396,1,1,1,1,False,True,False,False,False,False
ENSPD000179,Female,21.0,2,0.5863141524105754,27.0,0.5133630289532294,0.6020000000000001,0.637,0.0,0.3,8.4,No,No,High,1.0,Yes,Salle 4,231.0,0.5041666666666667,1.0,0.25507392722348954,0.0,61.916933638443936,0,0,1,0,False,False,False,False,True,False
ENSPD000180,Male,22.0,4,0.8211508553654744,12.0,0.5579064587973274,0.6809999999999999,0.385,0.0,0.8,12.0,Yes,Yes,High,2.0,Yes,Salle 27,121.0,0.42361111111111116,1.0,0.3900079624061322,0.0,61.59497568881685,1,1,1,1,False,False,False,False,False,True
